symbol,series,ind,faceVal,subject,exDate,recDate,bcStartDate,bcEndDate,ndStartDate,comp,isin,ndEndDate,caBroadcastDate
GENUSPOWER,EQ,-,1,Demerger,06-Feb-2026,06-Feb-2026,-,-,-,Genus Power Infrastructures Limited,INE955D01011,-,
